POLICY_ID,POLICY_IS_RENEWED,POLICY_IS_RENEWED_PROBABILITY
1625,TRUE,0.678501635876262
1628,FALSE,0.591627260510838
1638,FALSE,0.59535381929088
1642,TRUE,0.614749812455865
1649,TRUE,0.660507845828438
1652,TRUE,0.628096755755489
1654,TRUE,0.67305093842306
1667,TRUE,0.625857446407792
1677,TRUE,0.681624521572302
1680,TRUE,0.662173912092811
1688,TRUE,0.620903294973834
1694,TRUE,0.668929641079652
1710,TRUE,0.685821041689427
1712,FALSE,0.568655892528053
1730,TRUE,0.689492790900553
1734,TRUE,0.660493305100608
1738,TRUE,0.687251994018459
1742,FALSE,0.59111549204844
1744,TRUE,0.629847799021551
1750,TRUE,0.615227672191467
1760,FALSE,0.579254732574362
1763,FALSE,0.527373848982494
1765,TRUE,0.632403043667985
1768,TRUE,0.695137405694126
1769,FALSE,0.582421413058584
1779,TRUE,0.61404087837543
1781,FALSE,0.491628736494841
1783,FALSE,0.548940127110175
1784,TRUE,0.621900316692586
1785,TRUE,0.629420171463118
1786,TRUE,0.653463723176519
1787,FALSE,0.590763294897705
1792,FALSE,0.499916498486564
1795,TRUE,0.647666086282287
1801,TRUE,0.686153711057371
1811,TRUE,0.658218140649712
1814,FALSE,0.573370976533595
1816,TRUE,0.624092377313441
1830,TRUE,0.63062703711934
1833,TRUE,0.617133596921861
1837,TRUE,0.65888243521734
1840,TRUE,0.656682146760951
1845,FALSE,0.565576005329215
1861,TRUE,0.622890925907089
1866,FALSE,0.611047262742483
1876,TRUE,0.65952857678351
1877,TRUE,0.62430630235648
1886,TRUE,0.624592522445502
1894,TRUE,0.660639532607508
1897,TRUE,0.64653487024563
1898,TRUE,0.64974691187989
1899,TRUE,0.681965353782916
1901,TRUE,0.644698362456766
1904,TRUE,0.658095860325276
1909,FALSE,0.597383768301765
1910,FALSE,0.594522916628364
1913,TRUE,0.674225483532038
1918,TRUE,0.669998903633696
1920,TRUE,0.617556936008575
1923,FALSE,0.522962374884292
1925,TRUE,0.660396147192598
1930,FALSE,0.557649141315033
1937,TRUE,0.648374179249007
1938,TRUE,0.633239991548115
1941,TRUE,0.687273694147041
1944,FALSE,0.560192908188907
1985,FALSE,0.531749537180182
1987,FALSE,0.572776826428629
1990,TRUE,0.667095442285954
1992,TRUE,0.619825461646878
1993,TRUE,0.683072513339403
1994,TRUE,0.668950293295141
2000,FALSE,0.545188326092843
2007,TRUE,0.631294499624043
2008,TRUE,0.622110039207134
2018,FALSE,0.554126083828491
2052,FALSE,0.516614737061032
2056,TRUE,0.642965786264497
2059,TRUE,0.645587542457763
2062,TRUE,0.679659690873172
2065,TRUE,0.644651228722604
2066,TRUE,0.673856598779765
2072,TRUE,0.615982492621403
2076,FALSE,0.605388441785235
2082,TRUE,0.632934341964358
2089,TRUE,0.645153585650378
2093,FALSE,0.60886194861031
2096,FALSE,0.603483808377841
2099,TRUE,0.613961408733722
2103,FALSE,0.507409894548572
2108,FALSE,0.507746260596871
2109,FALSE,0.495085024611155
2111,FALSE,0.605056831331671
2113,FALSE,0.560949434237393
2125,FALSE,0.603744127883961
2135,FALSE,0.609805447862964
2136,TRUE,0.625423257215085
2143,TRUE,0.645437389517271
2145,TRUE,0.632483232042642
2150,TRUE,0.663055962714491
2163,FALSE,0.587931212103748
2167,TRUE,0.663738935620359
2177,TRUE,0.658378476580987
2184,FALSE,0.570681850933895
2187,FALSE,0.575332016744151
2196,TRUE,0.648008434588454
2197,TRUE,0.62868871143748
2198,TRUE,0.696087606561556
2202,TRUE,0.630029527049228
2205,TRUE,0.642861868522283
2214,TRUE,0.651596079606716
2219,FALSE,0.542707475447651
2225,TRUE,0.624401388221534
2231,TRUE,0.624055591769292
2233,TRUE,0.653809408910168
2234,TRUE,0.63810487510268
2241,TRUE,0.66726718921538
2246,FALSE,0.559103842416401
2252,FALSE,0.550039509118255
2254,FALSE,0.594754480615199
2258,TRUE,0.673424561358848
2260,TRUE,0.646952854995305
2268,FALSE,0.563850777813882
2271,TRUE,0.643136186142044
2274,TRUE,0.691448140236683
2277,TRUE,0.63164795664296
2279,TRUE,0.668115608399081
2281,TRUE,0.669853961293196
2282,TRUE,0.653316181578939
2287,TRUE,0.639221032594046
2289,FALSE,0.591378994605628
2295,TRUE,0.637340944663945
2297,TRUE,0.637800648264275
2299,TRUE,0.628432448991667
2304,TRUE,0.63652805620305
2305,FALSE,0.539287789728643
2307,FALSE,0.583400833459062
2313,TRUE,0.654545569452373
2316,TRUE,0.640189089265329
2318,TRUE,0.624657699748268
2324,FALSE,0.586757299004288
2325,TRUE,0.676492853296236
2332,TRUE,0.661564385031219
2336,TRUE,0.690063056262807
2342,TRUE,0.62845169718983
2348,TRUE,0.646639782770228
2349,TRUE,0.67111107966396
2351,FALSE,0.609917486996663
2361,TRUE,0.635646450065751
2362,FALSE,0.605075854919206
2366,FALSE,0.535958626974536
2368,FALSE,0.56863420460184
2372,TRUE,0.69765487273904
2378,FALSE,0.605549287749452
2381,TRUE,0.662418144753144
2382,TRUE,0.644117597495275
2384,TRUE,0.657651127130075
2394,TRUE,0.622878825137102
2399,TRUE,0.667093090939878
2401,TRUE,0.671231289882424
2404,TRUE,0.694254497237373
2414,TRUE,0.653008545989994
2415,FALSE,0.604269800882815
2429,FALSE,0.605029430513522
2432,TRUE,0.635385023358278
2443,FALSE,0.530059963830376
2454,TRUE,0.63765265766906
2462,FALSE,0.580987739830687
2469,TRUE,0.633914505130194
2472,TRUE,0.681157653774147
2477,FALSE,0.564783025389564
2478,FALSE,0.597144393389519
2481,TRUE,0.672347811541086
2487,FALSE,0.589210559263677
2488,TRUE,0.616436546305584
2498,FALSE,0.582995739111459
2503,TRUE,0.683324574296459
2515,FALSE,0.573102449554455
2527,TRUE,0.651014667761039
2533,TRUE,0.622111536596975
2537,TRUE,0.655884316363121
2539,TRUE,0.634497048362291
2542,TRUE,0.632748352450232
2547,TRUE,0.629524881133373
2550,TRUE,0.674364615614225
2554,TRUE,0.66878597401699
2555,FALSE,0.608844002324188
2556,FALSE,0.54433976893957
2557,FALSE,0.552111754976778
2558,TRUE,0.615475997962507
2559,FALSE,0.596263908731068
2560,TRUE,0.641784750661071
2561,TRUE,0.697957934243956
2565,FALSE,0.496283068160567
2570,FALSE,0.516348366348369
2577,TRUE,0.640374411257865
2579,FALSE,0.613547483885924
2585,FALSE,0.605932235538876
2586,TRUE,0.657061999372483
2590,TRUE,0.69378373791884
2594,TRUE,0.670355036791452
2597,TRUE,0.663025478941667
2611,TRUE,0.636086420089877
2612,FALSE,0.600192137608549
2620,FALSE,0.602597375869812
2622,TRUE,0.676119561646915
2631,TRUE,0.678021505949792
2638,FALSE,0.563384878550924
2640,TRUE,0.659851571618169
2657,FALSE,0.607899425182683
2658,FALSE,0.516442251659209
2669,TRUE,0.676372124090157
2678,TRUE,0.67424208109513
2693,TRUE,0.680169781915522
2710,TRUE,0.665077018726052
2715,FALSE,0.599820415159947
2717,TRUE,0.634204554940596
2721,TRUE,0.634528279338239
2725,TRUE,0.684986534241948
2726,TRUE,0.645964463565461
2728,TRUE,0.665946684969435
2732,TRUE,0.654100424646036
2740,FALSE,0.610854280769615
2742,TRUE,0.687663794635882
2744,TRUE,0.678960272421312
2754,FALSE,0.563723799185927
2759,TRUE,0.663782191104207
2768,TRUE,0.668264046749554
2769,FALSE,0.566147947574024
2770,TRUE,0.666822729703466
2777,FALSE,0.575765314928827
2786,TRUE,0.618042488452999
2795,TRUE,0.655063290371294
2800,TRUE,0.654458866809088
2804,TRUE,0.64260975033233
2807,TRUE,0.644312835325325
2814,TRUE,0.648946194561936
2816,FALSE,0.548556471336257
2819,TRUE,0.656567631992845
2828,TRUE,0.697980244159033
2835,FALSE,0.524433032838641
2847,FALSE,0.607577134115997
2852,TRUE,0.671554732987817
2855,TRUE,0.641125731462501
2861,TRUE,0.659536727711879
2862,TRUE,0.70368759077446
2863,TRUE,0.675448641324663
2871,TRUE,0.690550467886707
2874,TRUE,0.655100604665033
2875,FALSE,0.555015529236342
2876,TRUE,0.627934473673445
2877,TRUE,0.679215017475547
2880,TRUE,0.690162829834066
2892,TRUE,0.674160954672171
2906,FALSE,0.530559391128678
2914,TRUE,0.674169588440841
2918,TRUE,0.632726944653309
2920,TRUE,0.650842047808955
2922,TRUE,0.677308005945359
2926,TRUE,0.631888486037998
2931,FALSE,0.594768165726702
2934,TRUE,0.683083819451163
2939,FALSE,0.591329916228125
2941,FALSE,0.608646803759796
2948,FALSE,0.588271470638456
2957,TRUE,0.638333139379711
2958,TRUE,0.666438481021834
2959,FALSE,0.560716780428541
2960,TRUE,0.677879164145138
2967,FALSE,0.585251583788453
2969,TRUE,0.669991075672907
2975,TRUE,0.685158744492343
2978,TRUE,0.6457499338399
2979,TRUE,0.651861825412443
2980,FALSE,0.59842081580959
2982,FALSE,0.605092331834342
2983,FALSE,0.556785377526827
2990,TRUE,0.696981819942278
2991,TRUE,0.635999562492097
2994,FALSE,0.582485606887337
2997,TRUE,0.63023977726283
3001,TRUE,0.640038643549
3002,TRUE,0.680974498502395
3009,FALSE,0.515483406573296
3011,TRUE,0.688838900625514
3012,TRUE,0.628804311330713
3020,FALSE,0.60813496392943
3021,TRUE,0.663161872145057
3037,TRUE,0.633988798581255
3056,TRUE,0.663430035806041
3060,FALSE,0.570361976089794
3065,FALSE,0.605762182904297
3076,TRUE,0.68259838436214
3084,TRUE,0.618142879351032
3086,FALSE,0.599272758808696
3104,TRUE,0.646896438113634
3111,TRUE,0.623109684351634
3125,TRUE,0.685486195863623
3136,TRUE,0.670450266728151
3147,FALSE,0.607294044732956
3158,TRUE,0.681136312416998
3160,TRUE,0.631664068297709
3173,TRUE,0.635904629196203
3175,TRUE,0.618812899500077
3180,TRUE,0.695666858916878
3181,TRUE,0.67100173250212
3204,TRUE,0.674346178005027
3207,FALSE,0.535459244839623
3210,FALSE,0.603511747313694
3216,TRUE,0.675599718430176
3223,TRUE,0.670662807484915
3225,TRUE,0.672853530380002
3229,TRUE,0.675424238610563
3238,TRUE,0.673177796054409
3242,TRUE,0.652739845340956
3243,FALSE,0.559098474245919
3244,FALSE,0.581931083859537
3248,TRUE,0.62649736204194
3250,TRUE,0.695234276407507
3251,TRUE,0.629000299846874
3254,TRUE,0.645992531051505
3260,FALSE,0.606099636316538
3262,TRUE,0.615851304014768
3268,TRUE,0.671210610766819
3271,TRUE,0.622800570661071
3281,FALSE,0.602768355077913
3283,TRUE,0.680183338512839
3286,FALSE,0.605121294287121
3304,TRUE,0.658926177923242
3306,TRUE,0.662210309968193
3308,TRUE,0.689304810033947
3322,TRUE,0.681597000678626
3328,TRUE,0.645714151621852
3333,TRUE,0.645841666174425
3343,TRUE,0.679161997581514
3345,TRUE,0.615854572149861
3346,TRUE,0.654563067418823
3355,TRUE,0.649219909709207
3361,TRUE,0.627234531746511
3363,TRUE,0.65343648461969
3369,FALSE,0.579488587684926
3373,TRUE,0.616314208600851
3376,TRUE,0.671669726363367
3379,TRUE,0.686185863997736
3385,FALSE,0.555956854107205
3388,TRUE,0.700036802508409
3391,TRUE,0.660271724159853
3392,TRUE,0.663100981016268
3396,TRUE,0.650877020341661
3397,TRUE,0.652177320663969
3399,TRUE,0.680354549468966
3402,TRUE,0.635062158141054
3412,TRUE,0.696020333499346
3416,TRUE,0.687496681934966
3426,FALSE,0.610706363852032
3436,TRUE,0.621106973699556
3439,FALSE,0.52717802488192
3444,TRUE,0.651417179630546
3458,TRUE,0.678636152687053
3461,TRUE,0.633166139983445
3470,FALSE,0.508202161580002
3478,TRUE,0.63518431193391
3479,TRUE,0.62795705313311
3484,TRUE,0.631434422186953
3490,TRUE,0.684335859112482
3493,TRUE,0.61643876005795
3494,TRUE,0.651030589371708
3502,FALSE,0.578945778711289
3503,TRUE,0.671190691154133
3514,TRUE,0.650257662955784
3516,TRUE,0.619725172657964
3540,FALSE,0.517338902147795
3543,FALSE,0.575123535249438
3545,TRUE,0.687902689276435
3548,TRUE,0.618607645556131
3551,TRUE,0.680063374492373
3558,FALSE,0.539221604718296
3567,TRUE,0.655517256880698
3577,FALSE,0.591002517480738
3583,FALSE,0.573596642974392
3586,FALSE,0.594462897257695
3589,TRUE,0.652328635344409
3598,TRUE,0.632089206088802
3601,TRUE,0.65306380579992
3603,TRUE,0.647727138976187
3605,FALSE,0.566330848891422
3608,FALSE,0.582281291521095
3613,TRUE,0.660144126864293
3633,TRUE,0.637556629958035
3638,TRUE,0.671073891317198
3639,TRUE,0.684767341367297
3640,FALSE,0.545368017663269
3644,TRUE,0.622029207393175
3658,TRUE,0.61403100545925
3661,FALSE,0.599135252725574
3662,TRUE,0.68019848804531
3670,TRUE,0.617118416256364
3672,TRUE,0.656373070844069
3673,TRUE,0.624179631951187
3676,TRUE,0.656670811034127
3679,FALSE,0.551999353138252
3682,TRUE,0.697529477617569
3687,FALSE,0.540297515425003
3691,TRUE,0.697577336845417
3693,TRUE,0.676179899493762
3695,TRUE,0.691643431836581
3696,FALSE,0.558976405391427
3708,TRUE,0.635181860588213
3710,TRUE,0.656696958071451
3719,FALSE,0.548096171504907
3723,TRUE,0.691474385920768
3724,TRUE,0.685194445247609
3727,FALSE,0.540572841686486
3742,FALSE,0.502768797897777
3756,TRUE,0.675341333457988
3758,TRUE,0.654586895785076
3767,FALSE,0.594772880712499
3775,TRUE,0.674342395775474
3781,FALSE,0.601588071047935
3786,TRUE,0.644581971272131
3788,FALSE,0.551573931854501
3789,TRUE,0.625977700141898
3792,FALSE,0.585585896891203
3794,TRUE,0.623314368621669
3804,FALSE,0.613092208285997
3811,FALSE,0.603179918685138
3820,FALSE,0.518205479354971
3821,FALSE,0.568148504722644
3822,TRUE,0.691991115282791
3829,TRUE,0.625548434160241
3832,FALSE,0.499451506399143
3833,TRUE,0.630471578280097
3839,TRUE,0.654772857596772
3844,TRUE,0.656567889506205
3848,TRUE,0.671126650124858
3853,FALSE,0.59623037351865
3860,TRUE,0.656875860226294
3862,FALSE,0.494485038358469
3866,TRUE,0.655663508805723
3867,TRUE,0.657232105287199
3871,TRUE,0.668738142921504
3874,TRUE,0.645746880078432
3886,TRUE,0.668106263964283
3901,TRUE,0.694019325809751
3909,TRUE,0.62172374654145
3910,FALSE,0.520285579093907
3919,FALSE,0.48364861505061
3920,TRUE,0.647279864464977
3924,FALSE,0.569479904696479
3926,TRUE,0.675894732909464
3930,TRUE,0.62006557258254
3932,TRUE,0.640032613392907
3938,TRUE,0.67640997777756
3947,TRUE,0.656106592234357
3948,TRUE,0.643377156629973
3949,TRUE,0.617808844117497
3953,FALSE,0.57230943362939
3958,TRUE,0.629637283091579
3973,FALSE,0.588884108590001
3987,TRUE,0.631802200956934
4000,FALSE,0.531810152136778
4004,TRUE,0.639245889648176
4008,FALSE,0.556034749665593
4010,TRUE,0.638819266729271
4011,FALSE,0.612136516717605
4018,TRUE,0.675859735650699
4022,TRUE,0.623387224717656
4039,TRUE,0.656436253525556
4041,TRUE,0.626981766934187
4043,TRUE,0.635107024350539
4045,FALSE,0.566628321791836
4050,FALSE,0.529383768287706
4051,FALSE,0.572137243263416
4054,TRUE,0.688221576560439
4060,TRUE,0.622116375324689
4062,TRUE,0.646486583348968
4064,TRUE,0.675680221617948
4074,TRUE,0.624715035482367
4098,TRUE,0.636463710588408
4100,FALSE,0.594717868644278
4109,FALSE,0.508172842154185
4115,TRUE,0.655691011820512
4117,TRUE,0.671846662081753
4118,FALSE,0.61181230068409
4126,FALSE,0.597152857236755
4130,TRUE,0.708585554584507
4133,FALSE,0.600775588563735
4137,TRUE,0.616783808719952
4151,TRUE,0.680462658822206
4153,TRUE,0.660251181875728
4157,TRUE,0.626710343130459
4159,FALSE,0.603079445667402
4174,FALSE,0.597594759875683
4181,FALSE,0.5694499076165
4183,FALSE,0.520990263090898
4185,TRUE,0.626838716288231
4189,FALSE,0.54661346676274
4192,TRUE,0.621318061219434
4196,TRUE,0.684360348371315
4197,TRUE,0.686349095286996
4201,TRUE,0.649848981906013
4214,FALSE,0.58996003074882
4219,TRUE,0.651759847176739
4226,TRUE,0.640808636560965
4234,TRUE,0.706882804923613
4243,TRUE,0.629680259698267
4246,TRUE,0.661431623248541
4248,FALSE,0.579400965559701
4249,FALSE,0.605480602123957
4253,TRUE,0.682907598506418
4256,FALSE,0.575538894822941
4268,TRUE,0.68232155149025
4274,TRUE,0.663704123312461
4279,TRUE,0.678555268044338
4281,TRUE,0.689155504045745
4286,FALSE,0.596067084466575
4291,TRUE,0.651074286474588
4312,TRUE,0.68198419859752
4325,TRUE,0.654210202037875
4334,TRUE,0.667746597425393
4338,TRUE,0.676939129659691
4340,FALSE,0.586487885549636
4344,FALSE,0.61320034446512
4349,TRUE,0.671517541928258
4350,TRUE,0.617440154189366
4353,TRUE,0.663622307353888
4354,TRUE,0.645193725874212
4361,FALSE,0.545622699522863
4363,TRUE,0.675218481474188
4369,TRUE,0.621485681334093
4370,TRUE,0.665758299793368
4371,FALSE,0.57150298314241
4379,FALSE,0.535589335179368
4385,FALSE,0.530539106691594
4392,TRUE,0.667843585588185
4399,TRUE,0.666069117919226
4402,TRUE,0.636439920288909
4410,TRUE,0.632383737331119
4414,TRUE,0.621037815244979
4418,FALSE,0.610299490201126
4419,TRUE,0.695386620395574
4423,TRUE,0.662776991326352
4426,TRUE,0.620263043166427
4431,TRUE,0.664976907241374
4433,TRUE,0.66006798415228
4451,TRUE,0.631253466569874
4457,TRUE,0.649067464882538
4466,TRUE,0.660818092049921
4467,FALSE,0.528910190383253
4476,TRUE,0.67559986738167
4485,TRUE,0.675169381435062
4494,FALSE,0.587369870534338
4498,FALSE,0.585772430826527
